filename,class,foreground_pixels,foreground_ratio,status
IMG_20211106_162615 (Custom).jpg,Gall Midge,23496,0.3059,success
IMG_20211106_162737 (Custom).jpg,Gall Midge,17820,0.2320,success
IMG_20211106_164058 (Custom).jpg,Gall Midge,16217,0.2112,success
IMG_20211106_163759 (Custom).jpg,Gall Midge,21008,0.2735,success
IMG_20211106_170310 (Custom).jpg,Gall Midge,20396,0.2656,success
IMG_20211106_161542 (Custom).jpg,Gall Midge,12754,0.1661,success
IMG_20211106_161435 (Custom).jpg,Gall Midge,13035,0.1697,success
IMG_20211106_164330 (Custom).jpg,Gall Midge,16559,0.2156,success
IMG_20211106_162854 (Custom).jpg,Gall Midge,32265,0.4201,success
IMG_20211106_170317 (Custom).jpg,Gall Midge,12787,0.1665,success
IMG_20211106_170235 (Custom).jpg,Gall Midge,20205,0.2631,success
IMG_20211106_164413 (Custom).jpg,Gall Midge,18193,0.2369,success
IMG_20211106_163300 (Custom).jpg,Gall Midge,14202,0.1849,success
IMG_20211106_163828 (Custom).jpg,Gall Midge,14504,0.1889,success
IMG_20211106_165836 (Custom).jpg,Gall Midge,16173,0.2106,success
IMG_20211106_164406 (Custom).jpg,Gall Midge,13179,0.1716,success
IMG_20211106_170220 (Custom).jpg,Gall Midge,37666,0.4904,success
IMG_20211106_164200 (Custom).jpg,Gall Midge,13860,0.1805,success
IMG_20211106_164255 (Custom).jpg,Gall Midge,15849,0.2064,success
IMG_20211106_161221 (Custom).jpg,Gall Midge,20653,0.2689,success
IMG_20211106_164401 (Custom).jpg,Gall Midge,9721,0.1266,success
IMG_20211106_164207 (Custom).jpg,Gall Midge,14149,0.1842,success
IMG_20211106_170305 (Custom).jpg,Gall Midge,16046,0.2089,success
IMG_20211106_161502 (Custom).jpg,Gall Midge,25094,0.3267,success
IMG_20211106_161226 (Custom).jpg,Gall Midge,18887,0.2459,success
IMG_20211106_161143 (Custom).jpg,Gall Midge,10583,0.1378,success
IMG_20211106_161116 (Custom).jpg,Gall Midge,14592,0.1900,success
IMG_20211106_165515 (Custom).jpg,Gall Midge,11328,0.1475,success
IMG_20211106_164015 (Custom).jpg,Gall Midge,26141,0.3404,success
IMG_20211106_161745 (Custom).jpg,Gall Midge,11411,0.1486,success
IMG_20211106_170032 (Custom).jpg,Gall Midge,15230,0.1983,success
IMG_20211106_163825 (Custom).jpg,Gall Midge,10135,0.1320,success
IMG_20211106_170145 (Custom).jpg,Gall Midge,9309,0.1212,success
IMG_20211106_164012 (Custom).jpg,Gall Midge,21277,0.2770,success
IMG_20211106_162059 (Custom).jpg,Gall Midge,14669,0.1910,success
IMG_20211106_163952 (Custom).jpg,Gall Midge,23606,0.3074,success
IMG_20211106_162537 (Custom).jpg,Gall Midge,16761,0.2182,success
IMG_20211106_164258 (Custom).jpg,Gall Midge,13758,0.1791,success
IMG_20211106_163713 (Custom).jpg,Gall Midge,11953,0.1556,success
IMG_20211106_164800 (Custom).jpg,Gall Midge,14462,0.2294,success
IMG_20211106_163140 (Custom).jpg,Gall Midge,25149,0.3275,success
IMG_20211106_162440 (Custom).jpg,Gall Midge,16421,0.2343,success
IMG_20211106_170308 (Custom).jpg,Gall Midge,19935,0.2756,success
IMG_20211106_163741 (Custom).jpg,Gall Midge,13519,0.1760,success
IMG_20211106_162214 (Custom).jpg,Gall Midge,13193,0.1808,success
IMG_20211106_164328 (Custom).jpg,Gall Midge,14356,0.1869,success
IMG_20211106_163147 (Custom).jpg,Gall Midge,39012,0.5080,success
IMG_20211106_164052 (Custom).jpg,Gall Midge,11862,0.1545,success
IMG_20211106_165552 (Custom).jpg,Gall Midge,13622,0.1774,success
IMG_20211106_163947 (Custom).jpg,Gall Midge,20501,0.2669,success
IMG_20211106_170027 (Custom).jpg,Gall Midge,10660,0.1388,success
IMG_20211106_164055 (Custom).jpg,Gall Midge,16294,0.2122,success
IMG_20211106_164000 (Custom).jpg,Gall Midge,14854,0.1934,success
IMG_20211106_161103 (Custom).jpg,Gall Midge,14150,0.1939,success
IMG_20211106_162618 (Custom).jpg,Gall Midge,21578,0.2810,success
IMG_20211106_161627 (Custom).jpg,Gall Midge,19573,0.2549,success
IMG_20211106_164122 (Custom).jpg,Gall Midge,14565,0.1896,success
IMG_20211106_163837 (Custom).jpg,Gall Midge,13351,0.1738,success
IMG_20211106_162407 (Custom).jpg,Gall Midge,17132,0.2537,success
IMG_20211106_163754 (Custom).jpg,Gall Midge,6712,0.0874,success
IMG_20211106_162201 (Custom).jpg,Gall Midge,8185,0.1066,success
IMG_20211106_162400 (Custom).jpg,Gall Midge,20041,0.2954,success
IMG_20211106_164218 (Custom).jpg,Gall Midge,12804,0.1667,success
IMG_20211106_163706 (Custom).jpg,Gall Midge,15986,0.2082,success
IMG_20211106_161733 (Custom).jpg,Gall Midge,10141,0.1956,success
IMG_20211106_164036 (Custom).jpg,Gall Midge,24132,0.3142,success
IMG_20211106_163801 (Custom).jpg,Gall Midge,17911,0.2332,success
IMG_20211106_161611 (Custom).jpg,Gall Midge,13427,0.1782,success
IMG_20211106_162158 (Custom).jpg,Gall Midge,9482,0.1502,success
IMG_20211106_163806 (Custom).jpg,Gall Midge,15336,0.1997,success
IMG_20211106_165818 (Custom).jpg,Gall Midge,20742,0.2701,success
IMG_20211106_165446 (Custom).jpg,Gall Midge,16519,0.2151,success
IMG_20211106_162629 (Custom).jpg,Gall Midge,11928,0.1553,success
IMG_20211106_161132 (Custom).jpg,Gall Midge,9486,0.1235,success
IMG_20211106_163136 (Custom).jpg,Gall Midge,19248,0.2506,success
IMG_20211106_164428 (Custom).jpg,Gall Midge,12571,0.1637,success
IMG_20211106_163041 (Custom).jpg,Gall Midge,13275,0.1802,success
IMG_20211106_163640 (Custom).jpg,Gall Midge,21441,0.2792,success
IMG_20211106_170209 (Custom).jpg,Gall Midge,31112,0.4380,success
IMG_20211106_163846 (Custom).jpg,Gall Midge,8085,0.1053,success
IMG_20211106_164106 (Custom).jpg,Gall Midge,12382,0.1612,success
IMG_20211106_164101 (Custom).jpg,Gall Midge,16552,0.2155,success
IMG_20211106_161604 (Custom).jpg,Gall Midge,10678,0.1390,success
IMG_20211106_163054 (Custom).jpg,Gall Midge,11548,0.1504,success
IMG_20211106_163123 (Custom).jpg,Gall Midge,23508,0.3061,success
IMG_20211106_162352 (Custom).jpg,Gall Midge,16050,0.2219,success
IMG_20211106_165423 (Custom).jpg,Gall Midge,10483,0.1365,success
IMG_20211106_170156 (Custom).jpg,Gall Midge,24117,0.3140,success
IMG_20211106_161105 (Custom).jpg,Gall Midge,11539,0.1617,success
IMG_20211106_161150 (Custom).jpg,Gall Midge,9941,0.1294,success
IMG_20211106_163831 (Custom).jpg,Gall Midge,19420,0.2529,success
IMG_20211106_164006 (Custom).jpg,Gall Midge,16316,0.2124,success
IMG_20211106_163707 (Custom).jpg,Gall Midge,17931,0.2335,success
IMG_20211106_161549 (Custom).jpg,Gall Midge,12701,0.1829,success
IMG_20211106_163023 (Custom).jpg,Gall Midge,14978,0.1950,success
IMG_20211106_162454 (Custom).jpg,Gall Midge,9695,0.1262,success
IMG_20211106_163106 (Custom).jpg,Gall Midge,13894,0.1809,success
IMG_20211106_165546 (Custom).jpg,Gall Midge,15867,0.2066,success
IMG_20211106_165918 (Custom).jpg,Gall Midge,11251,0.1465,success
IMG_20211106_161634 (Custom).jpg,Gall Midge,21326,0.2777,success
IMG_20211106_163954 (Custom).jpg,Gall Midge,20598,0.2682,success
IMG_20211106_165541 (Custom).jpg,Gall Midge,15964,0.2079,success
IMG_20211106_162128 (Custom).jpg,Gall Midge,16287,0.2495,success
IMG_20211106_170034 (Custom).jpg,Gall Midge,15925,0.2074,success
IMG_20211106_162659 (Custom).jpg,Gall Midge,11261,0.1466,success
IMG_20211106_162531 (Custom).jpg,Gall Midge,13992,0.1822,success
IMG_20211106_163630 (Custom).jpg,Gall Midge,12926,0.1683,success
IMG_20211106_163141 (Custom).jpg,Gall Midge,32647,0.4251,success
IMG_20211106_162212 (Custom).jpg,Gall Midge,10752,0.1406,success
IMG_20211106_161121 (Custom).jpg,Gall Midge,14016,0.1825,success
IMG_20211106_163815 (Custom).jpg,Gall Midge,19136,0.2492,success
IMG_20211106_163840 (Custom).jpg,Gall Midge,11757,0.1531,success
IMG_20211106_161126 (Custom).jpg,Gall Midge,9294,0.1326,success
IMG_20211106_170050 (Custom).jpg,Gall Midge,17229,0.2243,success
IMG_20211106_165859 (Custom).jpg,Gall Midge,24763,0.3224,success
IMG_20211106_163812 (Custom).jpg,Gall Midge,12236,0.1593,success
IMG_20211106_162119 (Custom).jpg,Gall Midge,17827,0.2321,success
IMG_20211106_162842_1 (Custom).jpg,Gall Midge,24117,0.3140,success
IMG_20211106_163122 (Custom).jpg,Gall Midge,20922,0.2724,success
IMG_20211106_162422 (Custom).jpg,Gall Midge,16347,0.2129,success
IMG_20211106_164318 (Custom).jpg,Gall Midge,18913,0.2463,success
IMG_20211106_163653 (Custom).jpg,Gall Midge,13603,0.1771,success
IMG_20211106_162425 (Custom).jpg,Gall Midge,14720,0.1917,success
IMG_20211106_162354 (Custom).jpg,Gall Midge,17727,0.2507,success
IMG_20211106_163723 (Custom).jpg,Gall Midge,14948,0.1946,success
IMG_20211106_161249 (Custom).jpg,Gall Midge,7678,0.1000,success
IMG_20211106_163007 (Custom).jpg,Gall Midge,19922,0.2594,success
IMG_20211106_170010 (Custom).jpg,Gall Midge,16858,0.2195,success
IMG_20211106_170045 (Custom).jpg,Gall Midge,18903,0.2461,success
IMG_20211106_163852 (Custom).jpg,Gall Midge,12939,0.1685,success
IMG_20211106_164030 (Custom).jpg,Gall Midge,26045,0.3391,success
IMG_20211106_165530 (Custom).jpg,Gall Midge,18297,0.2382,success
IMG_20211106_161645 (Custom).jpg,Gall Midge,14483,0.1886,success
IMG_20211106_164115 (Custom).jpg,Gall Midge,13596,0.1770,success
IMG_20211106_161134 (Custom).jpg,Gall Midge,9310,0.1212,success
IMG_20211106_170135 (Custom).jpg,Gall Midge,16451,0.2142,success
IMG_20211106_165537 (Custom).jpg,Gall Midge,14059,0.1831,success
IMG_20211106_162512 (Custom).jpg,Gall Midge,16181,0.2107,success
IMG_20211106_163012 (Custom).jpg,Gall Midge,18126,0.2474,success
IMG_20211106_163047 (Custom).jpg,Gall Midge,11805,0.1618,success
IMG_20211106_163736 (Custom).jpg,Gall Midge,10641,0.1386,success
IMG_20211106_162236 (Custom).jpg,Gall Midge,13772,0.1793,success
IMG_20211106_163614 (Custom).jpg,Gall Midge,16919,0.2203,success
IMG_20211106_163130 (Custom).jpg,Gall Midge,28187,0.3670,success
IMG_20211106_163015 (Custom).jpg,Gall Midge,21844,0.2844,success
IMG_20211106_164358 (Custom).jpg,Gall Midge,11415,0.1486,success
IMG_20211106_161408 (Custom).jpg,Gall Midge,8389,0.1092,success
IMG_20211106_162451 (Custom).jpg,Gall Midge,11550,0.1837,success
IMG_20211106_162404 (Custom).jpg,Gall Midge,15748,0.2524,success
IMG_20211106_163104 (Custom).jpg,Gall Midge,11828,0.1540,success
IMG_20211106_163620 (Custom).jpg,Gall Midge,25629,0.3337,success
IMG_20211106_163026 (Custom).jpg,Gall Midge,14238,0.2680,success
IMG_20211106_164538 (Custom).jpg,Gall Midge,12602,0.1641,success
IMG_20211106_162808 (Custom).jpg,Gall Midge,18505,0.2410,success
IMG_20211106_162521 (Custom).jpg,Gall Midge,10497,0.1367,success
IMG_20211106_163944 (Custom).jpg,Gall Midge,17817,0.2320,success
IMG_20211106_161152 (Custom).jpg,Gall Midge,10908,0.1420,success
IMG_20211106_164126 (Custom).jpg,Gall Midge,15083,0.1964,success
IMG_20211106_165556 (Custom).jpg,Gall Midge,15653,0.2038,success
IMG_20211106_163834 (Custom).jpg,Gall Midge,20651,0.2689,success
IMG_20211106_162534 (Custom).jpg,Gall Midge,15645,0.2037,success
IMG_20211106_162245 (Custom).jpg,Gall Midge,13404,0.1805,success
IMG_20211106_163632 (Custom).jpg,Gall Midge,10579,0.1377,success
IMG_20211106_163143 (Custom).jpg,Gall Midge,34236,0.4458,success
IMG_20211106_162416 (Custom).jpg,Gall Midge,19935,0.2832,success
IMG_20211106_162242 (Custom).jpg,Gall Midge,14421,0.2198,success
IMG_20211106_163717 (Custom).jpg,Gall Midge,12258,0.1596,success
IMG_20211106_163635 (Custom).jpg,Gall Midge,14802,0.1927,success
IMG_20211106_163111 (Custom).jpg,Gall Midge,15073,0.1963,success
IMG_20211106_163821 (Custom).jpg,Gall Midge,17319,0.2255,success
IMG_20211106_161631 (Custom).jpg,Gall Midge,20043,0.2610,success
IMG_20211106_170036 (Custom).jpg,Gall Midge,18180,0.2367,success
IMG_20211106_163956 (Custom).jpg,Gall Midge,17406,0.2266,success
IMG_20211106_164133 (Custom).jpg,Gall Midge,12847,0.1673,success
IMG_20211106_161636 (Custom).jpg,Gall Midge,20388,0.2655,success
IMG_20211106_163309 (Custom).jpg,Gall Midge,16933,0.2205,success
IMG_20211106_170146 (Custom).jpg,Gall Midge,9452,0.1231,success
IMG_20211106_163005 (Custom).jpg,Gall Midge,13738,0.1789,success
IMG_20211106_161418 (Custom).jpg,Gall Midge,11923,0.1552,success
IMG_20211106_163656 (Custom).jpg,Gall Midge,16400,0.2135,success
IMG_20211106_163726 (Custom).jpg,Gall Midge,13750,0.1790,success
IMG_20211106_163002 (Custom).jpg,Gall Midge,10163,0.1323,success
IMG_20211106_162909 (Custom).jpg,Gall Midge,30874,0.4020,success
IMG_20211106_170218 (Custom).jpg,Gall Midge,33757,0.4395,success
IMG_20211106_163810 (Custom).jpg,Gall Midge,9016,0.1174,success
IMG_20211106_164027 (Custom).jpg,Gall Midge,23207,0.3022,success
IMG_20211106_162638 (Custom).jpg,Gall Midge,16732,0.2273,success
IMG_20211106_170258 (Custom).jpg,Gall Midge,19897,0.2591,success
IMG_20211106_165608 (Custom).jpg,Gall Midge,18131,0.2361,success
IMG_20211106_161458 (Custom).jpg,Gall Midge,19361,0.2521,success
IMG_20211106_163132 (Custom).jpg,Gall Midge,19999,0.2604,success
IMG_20211106_163010 (Custom).jpg,Gall Midge,17740,0.2442,success
IMG_20211106_164142 (Custom).jpg,Gall Midge,12955,0.1687,success
IMG_20211106_170015 (Custom).jpg,Gall Midge,15807,0.2104,success
IMG_20211106_164117 (Custom).jpg,Gall Midge,15548,0.2024,success
IMG_20211106_165849 (Custom).jpg,Gall Midge,16762,0.2183,success
IMG_20211106_163857 (Custom).jpg,Gall Midge,12162,0.1584,success
IMG_20211106_162109 (Custom).jpg,Gall Midge,16141,0.2102,success
IMG_20211106_161136 (Custom).jpg,Gall Midge,10330,0.1345,success
IMG_20211106_164032 (Custom).jpg,Gall Midge,21076,0.2744,success
IMG_20211106_164145 (Custom).jpg,Gall Midge,16764,0.2183,success
IMG_20211106_161131 (Custom).jpg,Gall Midge,9460,0.1232,success
IMG_20211106_162410 (Custom).jpg,Gall Midge,13664,0.1915,success
IMG_20211106_162445 (Custom).jpg,Gall Midge,16463,0.2199,success
IMG_20211106_163032 (Custom).jpg,Gall Midge,11017,0.1671,success
IMG_20211106_162849 (Custom).jpg,Gall Midge,20950,0.2728,success
IMG_20211106_163035 (Custom).jpg,Gall Midge,12761,0.1994,success
IMG_20211106_163744 (Custom).jpg,Gall Midge,14722,0.1917,success
IMG_20211106_164010 (Custom).jpg,Gall Midge,17617,0.2294,success
IMG_20211106_163905 (Custom).jpg,Gall Midge,8838,0.1151,success
IMG_20211106_163950 (Custom).jpg,Gall Midge,23112,0.3009,success
IMG_20211106_165839 (Custom).jpg,Gall Midge,23758,0.3093,success
IMG_20211106_165343 (Custom).jpg,Gall Midge,15406,0.2006,success
IMG_20211106_161113 (Custom).jpg,Gall Midge,11001,0.1518,success
IMG_20211106_162608 (Custom).jpg,Gall Midge,25971,0.3382,success
IMG_20211106_170037 (Custom).jpg,Gall Midge,21408,0.2787,success
IMG_20211106_164135 (Custom).jpg,Gall Midge,13428,0.1748,success
IMG_20211106_161141 (Custom).jpg,Gall Midge,10306,0.1342,success
IMG_20211106_163020 (Custom).jpg,Gall Midge,14538,0.1893,success
IMG_20211106_164449 (Custom).jpg,Gall Midge,8941,0.1164,success
IMG_20211106_162457 (Custom).jpg,Gall Midge,13046,0.1699,success
IMG_20211106_163626 (Custom).jpg,Gall Midge,22225,0.2894,success
IMG_20211106_161101 (Custom).jpg,Gall Midge,11889,0.1548,success
IMG_20211106_161154 (Custom).jpg,Gall Midge,10096,0.1315,success
IMG_20211106_164120 (Custom).jpg,Gall Midge,14382,0.1873,success
IMG_20211106_161625 (Custom).jpg,Gall Midge,18656,0.2638,success
IMG_20211106_161707 (Custom).jpg,Gall Midge,7206,0.0938,success
IMG_20211106_164002 (Custom).jpg,Gall Midge,16769,0.2183,success
IMG_20211106_170155 (Custom).jpg,Gall Midge,21916,0.2854,success
IMG_20211106_163942 (Custom).jpg,Gall Midge,15662,0.2039,success
IMG_20211106_161622 (Custom).jpg,Gall Midge,13433,0.2399,success
IMG_20211106_163910 (Custom).jpg,Gall Midge,18852,0.2455,success
IMG_20211106_163945 (Custom).jpg,Gall Midge,17926,0.2334,success
IMG_20211106_163617 (Custom).jpg,Gall Midge,23406,0.3048,success
IMG_20211106_162838 (Custom).jpg,Gall Midge,17124,0.2230,success
IMG_20211106_162516 (Custom).jpg,Gall Midge,16702,0.2175,success
IMG_20211106_163043 (Custom).jpg,Gall Midge,12862,0.1861,success
IMG_20211106_163732 (Custom).jpg,Gall Midge,18309,0.2384,success
IMG_20211106_161529 (Custom).jpg,Gall Midge,12527,0.1631,success
IMG_20211106_170259 (Custom).jpg,Gall Midge,19243,0.2506,success
IMG_20211106_163134 (Custom).jpg,Gall Midge,22852,0.2976,success
IMG_20211106_170013 (Custom).jpg,Gall Midge,17863,0.2326,success
IMG_20211106_164111 (Custom).jpg,Gall Midge,12730,0.1658,success
IMG_20211106_161614 (Custom).jpg,Gall Midge,7754,0.1183,success
IMG_20211106_161736 (Custom).jpg,Gall Midge,15510,0.2802,success
IMG_20211106_163803 (Custom).jpg,Gall Midge,14403,0.1875,success
IMG_20211106_165443 (Custom).jpg,Gall Midge,14102,0.1836,success
IMG_20211106_165534 (Custom).jpg,Gall Midge,14507,0.1889,success
IMG_20211106_162227 (Custom).jpg,Gall Midge,11511,0.1499,success
IMG_20211106_164548 (Custom).jpg,Gall Midge,14365,0.1960,success
IMG_20211106_161218 (Custom).jpg,Gall Midge,12330,0.1605,success
IMG_20211106_163126 (Custom).jpg,Gall Midge,20633,0.2687,success
IMG_20211106_162357 (Custom).jpg,Gall Midge,18365,0.2391,success
IMG_20211106_162220 (Custom).jpg,Gall Midge,12203,0.1589,success
IMG_20211106_163720 (Custom).jpg,Gall Midge,15819,0.2060,success
IMG_20211106_163051 (Custom).jpg,Gall Midge,10976,0.1429,success
IMG_20211106_161724 (Custom).jpg,Gall Midge,9808,0.1277,success
IMG_20211106_163843 (Custom).jpg,Gall Midge,7517,0.0979,success
IMG_20211106_162749 (Custom).jpg,Gall Midge,24264,0.3159,success
IMG_20211106_164757 (Custom).jpg,Gall Midge,14474,0.2527,success
IMG_20211106_165404 (Custom).jpg,Gall Midge,12080,0.1573,success
IMG_20211106_170006 (Custom).jpg,Gall Midge,14352,0.1869,success
IMG_20211106_161654 (Custom).jpg,Gall Midge,7131,0.0929,success
IMG_20211106_164545 (Custom).jpg,Gall Midge,17385,0.2264,success
IMG_20211106_161531 (Custom).jpg,Gall Midge,8871,0.1155,success
IMG_20211106_170241 (Custom).jpg,Gall Midge,21885,0.2850,success
IMG_20211106_170214 (Custom).jpg,Gall Midge,18786,0.2446,success
IMG_20211106_161413 (Custom).jpg,Gall Midge,22240,0.2896,success
IMG_20211106_164432 (Custom).jpg,Gall Midge,10675,0.1390,success
IMG_20211106_161212 (Custom).jpg,Gall Midge,16452,0.2142,success
IMG_20211106_164517 (Custom).jpg,Gall Midge,18653,0.2429,success
IMG_20211106_162509 (Custom).jpg,Gall Midge,17025,0.2217,success
IMG_20211106_165644 (Custom).jpg,Gall Midge,11428,0.1488,success
IMG_20211106_170213 (Custom).jpg,Gall Midge,32573,0.4241,success
IMG_20211106_162634 (Custom).jpg,Gall Midge,16646,0.2489,success
IMG_20211106_161058 (Custom).jpg,Gall Midge,9173,0.1194,success
IMG_20211106_164109 (Custom).jpg,Gall Midge,11720,0.1526,success
IMG_20211106_163849 (Custom).jpg,Gall Midge,11896,0.1549,success
IMG_20211106_162744 (Custom).jpg,Gall Midge,22208,0.2892,success
IMG_20211106_164420 (Custom).jpg,Gall Midge,12571,0.1637,success
IMG_20211106_170324 (Custom).jpg,Gall Midge,16453,0.2142,success
IMG_20211106_164502 (Custom).jpg,Gall Midge,14695,0.1913,success
IMG_20211106_162832 (Custom).jpg,Gall Midge,13055,0.1805,success
IMG_20211106_165656 (Custom).jpg,Gall Midge,16361,0.2130,success
IMG_20211106_170254 (Custom).jpg,Gall Midge,16897,0.2200,success
IMG_20211106_165603 (Custom).jpg,Gall Midge,19071,0.2483,success
IMG_20211106_164303 (Custom).jpg,Gall Midge,10559,0.1375,success
IMG_20211106_162102 (Custom).jpg,Gall Midge,12953,0.1687,success
IMG_20211106_163203 (Custom).jpg,Gall Midge,11706,0.1524,success
IMG_20211106_163321 (Custom).jpg,Gall Midge,19032,0.2478,success
IMG_20211106_162150 (Custom).jpg,Gall Midge,9725,0.1266,success
IMG_20211106_161430 (Custom).jpg,Gall Midge,19534,0.2543,success
IMG_20211106_170237 (Custom).jpg,Gall Midge,20814,0.2710,success
IMG_20211106_162851 (Custom).jpg,Gall Midge,21414,0.2788,success
IMG_20211106_161236 (Custom).jpg,Gall Midge,19143,0.2493,success
IMG_20211106_170230 (Custom).jpg,Gall Midge,13211,0.1720,success
IMG_20211106_161437 (Custom).jpg,Gall Midge,18365,0.2391,success
IMG_20211106_164443 (Custom).jpg,Gall Midge,7388,0.0962,success
IMG_20211106_164416 (Custom).jpg,Gall Midge,18867,0.2457,success
IMG_20211106_161231 (Custom).jpg,Gall Midge,18721,0.2438,success
IMG_20211106_170312 (Custom).jpg,Gall Midge,16913,0.2202,success
IMG_20211106_162044 (Custom).jpg,Gall Midge,17509,0.3057,success
IMG_20211106_170158 (Custom).jpg,Gall Midge,26322,0.3427,success
IMG_20211106_165826 (Custom).jpg,Gall Midge,17014,0.2215,success
IMG_20211106_162617 (Custom).jpg,Gall Midge,20729,0.2944,success
IMG_20211106_163317 (Custom).jpg,Gall Midge,17762,0.2313,success
IMG_20211106_163948 (Custom).jpg,Gall Midge,21591,0.2811,success
IMG_20211106_165903 (Custom).jpg,Gall Midge,27898,0.3633,success
IMG_20211106_161500 (Custom).jpg,Gall Midge,25618,0.3336,success
